API,Formula_API,MW_API,LogP_API,AlogP_API,HBA_API,HBD_API,TPSA_API,AMR_API,nRB_API,nAtom_API,nAcidicGroup_API,RC_API,nRigidB_API,nAromaticRings_API,nHB_API,E_API,Eaq_API,relE_API,relEaq_API,EHOMO_API,ELUMO_API,Dipole_API,SolvationE_API,Solubility_API,Acidicpka1_API,Acidicpka2_API,Acidicpka3_API,Acidicpka4_API,Basicpka1_API,Basicpka2_API,Basicpka3_API,Basicpka4_API,MeltingP_API,MW_Co,LogP_Co,AlogP_Co,HBA_Co,HBD_Co,TPSA_Co,AMR_Co,nRB_Co,nAtom_Co,nAcidicGroup_Co,RC_Co,nRigidB_Co,nAromaticRing_Co,nHB_Co,E_Co,Eaq_Co,relE_Co,relEaq_Co,EHOMO_Co,ELUMO_Co,Dipole_Co,SolvationE_Co,Solubility_Co,Acidicpka1_Co,Acidicpka2_Co,Acidicpka3_Co,Acidicpka4_Co,Basicpka1_Co,Basicpka2_Co,Basicpka3_Co,Basicpka4_Co,MeltingP_Co,Formation_Binary,Coformer,Formula_Co,Formation
Sildenafil,C₂₂H₃₀N₆O₄S,474.586,0.627,-1.48,10,1,115.29,129.76,7,63,0,4,29,2,11,-4943656.81,-4943737.13,0,0,-555.72,-167.36,6.36,-80.32,0.1694,11.14,0,0,0,5.99,-1.06,0,0,189.5,202.25,2.282,-2.138,4,2,74.6,41.01,9,32,2,0,4,0,6,-1817819.31,-1817857.82,0,0,-697.43,13.53,0,-38.508,222.3229,4.72,5.32,0,0,0,0,0,0,130.8,0,sebacic acid,C₁₀H₁₈O₄,So
Sildenafil,C₂₂H₃₀N₆O₄S,474.586,0.627,-1.48,10,1,115.29,129.76,7,63,0,4,29,2,11,-4943656.81,-4943737.13,0,0,-555.72,-167.36,6.36,-80.32,0.1694,11.14,0,0,0,5.99,-1.06,0,0,189.5,116.072,-0.416,-0.225,4,2,74.6,24.61,2,12,2,0,5,0,6,-1195834.61,-1195878.57,0,0,-709.27,-183.76,2.16,-43.96,6642.8356,3.35,4.22,0,0,0,0,0,0,287,0,fumaric acid,C₄H₄O₄,H
Spironolactone,C₂₄H₃₂O₄S,416.582,3.445,1.401,4,0,85.74,112.22,2,61,0,5,31,0,4,-4284903.84,-4284943.85,0,0,-591.14,-134.63,0.98,-40.006,0.005,0,0,0,0,0,0,0,0,134.5,94.113,0.946,0.84,1,1,20.23,32.56,0,13,0,1,7,1,2,-806663.02,-806687.61,0,0,-561.51,-8.91,1.36,-24.589,11.9952,10.02,0,0,0,0,0,0,0,40.9,1,Phenol ,C₆H₆O,CC
Spironolactone,C₂₄H₃₂O₄S,416.582,3.445,1.401,4,0,85.74,112.22,2,61,0,5,31,0,4,-4284903.84,-4284943.85,0,0,-591.14,-134.63,0.98,-40.006,0.005,0,0,0,0,0,0,0,0,134.5,122.167,1.519,1.733,1,1,20.23,41.13,0,19,0,1,9,1,2,-1012931.62,-1012953.15,0,0,-538.91,15.37,1.39,-21.527,2.1698,10.47,0,0,0,0,0,0,0,74.8,1,"2,5-xylenol",C₈H₁₀O,CC
Spironolactone,C₂₄H₃₂O₄S,416.582,3.445,1.401,4,0,85.74,112.22,2,61,0,5,31,0,4,-4284903.84,-4284943.85,0,0,-591.14,-134.63,0.98,-40.006,0.005,0,0,0,0,0,0,0,0,134.5,41.053,0.031,0.045,1,0,23.79,11.62,0,6,0,0,2,0,1,-348277.01,-348294.2,0,0,-840.58,85.33,3.83,-17.2,73.2585,0,0,0,0,0,0,0,0,-44,0,acetonitrile,C₂H₃N,So
Spironolactone,C₂₄H₃₂O₄S,416.582,3.445,1.401,4,0,85.74,112.22,2,61,0,5,31,0,4,-4284903.84,-4284943.85,0,0,-591.14,-134.63,0.98,-40.006,0.005,0,0,0,0,0,0,0,0,134.5,183.187,-0.67,-0.299,4,1,71.62,45.15,0,17,0,2,13,1,5,-2488940.74,-2489012.43,0,0,-733.92,-214.16,3.99,-71.69,317.1382,1.94,0,0,0,0,0,0,0,228,0,saccharin,C₇H₅NO₃S,H
Spironolactone,C₂₄H₃₂O₄S,416.582,3.445,1.401,4,0,85.74,112.22,2,61,0,5,31,0,4,-4284903.84,-4284943.85,0,0,-591.14,-134.63,0.98,-40.006,0.005,0,0,0,0,0,0,0,0,134.5,183.187,-0.67,-0.299,4,1,71.62,45.15,0,17,0,2,13,1,5,-2488940.74,-2489012.43,0,0,-733.92,-214.16,3.99,-71.69,317.1382,1.94,0,0,0,0,0,0,0,228,1,saccharin,C₇H₅NO₃S,CC
Sulfamethoxazole,C₁₀H₁₁N₃O₃S,253.282,0.255,-0.942,4,2,102.16,68.1,3,28,0,2,15,2,6,-3085483.73,-3085576.42,0,0,-560.92,-55.09,6.08,-92.7,12.5787,6.16,0,0,0,1.97,0.25,0,0,167,86.138,-0.772,-0.794,2,2,24.06,25.45,0,16,0,1,6,0,4,-702878.86,-702920.32,0,0,-534.31,196.59,0,-41.459,82104.2547,0,0,0,0,9.56,5.18,0,0,106,0,piperazine,C₄H₁₀N₂,S
Sulfamethoxazole,C₁₀H₁₁N₃O₃S,253.282,0.255,-0.942,4,2,102.16,68.1,3,28,0,2,15,2,6,-3085483.73,-3085576.42,0,0,-560.92,-55.09,6.08,-92.7,12.5787,6.16,0,0,0,1.97,0.25,0,0,167,120.155,0.977,0.731,2,2,49.87,38.43,1,17,0,1,8,1,4,-999700.11,-999746.9,0,0,-575.95,-78.53,2.98,-46.786,250.8012,0,0,0,0,11.53,0,0,0,0,0,benzamidine,C₇H₈N₂,S
Sulfamethoxazole,C₁₀H₁₁N₃O₃S,253.282,0.255,-0.942,4,2,102.16,68.1,3,28,0,2,15,2,6,-3085483.73,-3085576.42,0,0,-560.92,-55.09,6.08,-92.7,12.5787,6.16,0,0,0,1.97,0.25,0,0,167,155.2,1.795,0.731,1,0,12.36,55.9,1,21,0,2,12,2,1,-1257526.61,-1257548.95,0,0,-633.22,-108.27,2.67,-22.341,0.3712,0,0,0,0,5.08,0,0,0,77.5,1,4-phenylpyridine,C₁₁H₉N,CC
Sulfamethoxazole,C₁₀H₁₁N₃O₃S,253.282,0.255,-0.942,4,2,102.16,68.1,3,28,0,2,15,2,6,-3085483.73,-3085576.42,0,0,-560.92,-55.09,6.08,-92.7,12.5787,6.16,0,0,0,1.97,0.25,0,0,167,156.188,-0.328,-0.954,2,0,24.72,52.33,1,20,0,2,12,2,2,-1299633.92,-1299672.76,0,0,-660.74,-152.98,0,-38.835,5.5565,0,0,0,0,5.25,4.44,0,0,111,1,"4,4'-bipyridine ",C₁₀H₈N₂,CC
Sulfamethoxazole,C₁₀H₁₁N₃O₃S,253.282,0.255,-0.942,4,2,102.16,68.1,3,28,0,2,15,2,6,-3085483.73,-3085576.42,0,0,-560.92,-55.09,6.08,-92.7,12.5787,6.16,0,0,0,1.97,0.25,0,0,167,198.269,0.721,-1.117,2,0,24.72,64.97,4,29,0,2,12,2,2,-1609005.81,-1609054,0,0,-641.95,-88.26,2.7,-48.189,1.8985,0,0,0,0,6.02,5.42,0,0,0,1,"1,3-di(4-pyridyl)propane",C₁₃H₁₄N₂,CC
Sulfamethoxazole,C₁₀H₁₁N₃O₃S,253.282,0.255,-0.942,4,2,102.16,68.1,3,28,0,2,15,2,6,-3085483.73,-3085576.42,0,0,-560.92,-55.09,6.08,-92.7,12.5787,6.16,0,0,0,1.97,0.25,0,0,167,182.226,0.366,-0.486,2,0,24.72,62.65,2,24,0,2,13,2,2,-1502681.13,-1502724.36,0,0,-631.79,-183.89,0,-43.224,1.9436,0,0,0,0,5.59,4.99,0,0,151,1,"1,2-bis(4-pyridyl)ethylene",C₁₂H₁₀N₂,CC
Sulfamethoxazole,C₁₀H₁₁N₃O₃S,253.282,0.255,-0.942,4,2,102.16,68.1,3,28,0,2,15,2,6,-3085483.73,-3085576.42,0,0,-560.92,-55.09,6.08,-92.7,12.5787,6.16,0,0,0,1.97,0.25,0,0,167,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.206,1.1163,0,0,0,0,7.16,0.1,0,0,201,1,trimethoprim,C₁₄H₁₈N₄O₃,CC
Sulfamethoxazole,C₁₀H₁₁N₃O₃S,253.282,0.255,-0.942,4,2,102.16,68.1,3,28,0,2,15,2,6,-3085483.73,-3085576.42,0,0,-560.92,-55.09,6.08,-92.7,12.5787,6.16,0,0,0,1.97,0.25,0,0,167,104.112,-0.4,-0.442,2,0,36.15,32.36,0,12,0,1,8,1,2,-893398.12,-893423.71,0,0,-713.36,-186.92,3.87,-25.59,38.7956,0,0,0,0,1.4,0,0,0,51,1,3-cyanopyridine,C₆H₄N₂,CC
Sulfamethoxazole,C₁₀H₁₁N₃O₃S,253.282,0.255,-0.942,4,2,102.16,68.1,3,28,0,2,15,2,6,-3085483.73,-3085576.42,0,0,-560.92,-55.09,6.08,-92.7,12.5787,6.16,0,0,0,1.97,0.25,0,0,167,104.112,-0.4,-0.442,2,0,36.15,32.36,0,12,0,1,8,1,2,-893394.34,-893418.32,0,0,-712.01,-209.38,1.97,-23.97,38.7955,0,0,0,0,0.87,0,0,0,79,1,4-cyanopyridine,C₆H₄N₂,CC
Sulfamethoxazole,C₁₀H₁₁N₃O₃S,253.282,0.255,-0.942,4,2,102.16,68.1,3,28,0,2,15,2,6,-3085483.73,-3085576.42,0,0,-560.92,-55.09,6.08,-92.7,12.5787,6.16,0,0,0,1.97,0.25,0,0,167,212.117,0.783,1.395,2,1,123.58,43.39,3,19,1,1,12,1,3,-2177498.8,-2177519.78,0,0,-797.7,-327.06,3.71,-20.98,212.117,2.86,0,0,0,0,0,0,0,205,1,"3,5-dinitrobenzoic acid",C₇H₄N₂O₆,CC
Sulfasalazine,C₁₈H₁₄N₄O₅S,398.399,1.327,0.335,9,3,149.16,104.79,6,42,1,3,24,3,12,-4428496.06,-4428605.62,0,0,-594.37,-223.61,3.08,-109.56,398.39,3.23,6.75,11.28,0,0.55,-0.32,0,0,220,73.095,-0.384,-0.499,2,0,20.31,20.19,1,12,0,0,3,0,2,-652015.62,-652032.2,0,0,-619.86,73.99,3.83,-16.58,406.0466,0,0,0,0,-1.26,0,0,0,-60.3,0,Dimethylformamide ,C₃H₇NO,H
Telmisartan,C₃₃H₃₀N₄O₂,514.629,5.046,2.014,6,1,68.5,167.7,7,69,1,6,37,6,7,-4316036.02,-4316097.74,0,0,-502.79,-145.25,8.63,-61.72,0.0001,3.62,0,0,0,5.86,4.57,0,0,262,154.121,0.616,-0.158,4,3,77.76,40.17,1,17,1,1,10,1,7,-1498906.79,-1498970.38,0,0,-543.23,-124.22,1.91,-63.584,3184.1063,2.53,10.02,15.52,0,0,0,0,0,199.5,1,"2,5-dihydroxybenzoic acid",C₇H₆O₄,CC
Telmisartan,C₃₃H₃₀N₄O₂,514.629,5.046,2.014,6,1,68.5,167.7,7,69,1,6,37,6,7,-4316036.02,-4316097.74,0,0,-502.79,-145.25,8.63,-61.72,0.0001,3.62,0,0,0,5.86,4.57,0,0,262,116.072,-0.416,-0.225,4,2,74.6,24.61,2,12,2,0,5,0,6,-1195834.61,-1195878.57,0,0,-709.27,-183.76,2.16,-43.96,6642.8356,2.85,5.72,0,0,0,0,0,0,130.5,1,maleic acid,C₄H₄O₄,CC
Telmisartan,C₃₃H₃₀N₄O₂,514.629,5.046,2.014,6,1,68.5,167.7,7,69,1,6,37,6,7,-4316036.02,-4316097.74,0,0,-502.79,-145.25,8.63,-61.72,0.0001,3.62,0,0,0,5.86,4.57,0,0,262,154.121,0.616,-0.158,4,3,77.76,40.17,1,17,1,1,10,1,7,-1498906.79,-1498970.38,0,0,-543.23,-124.22,1.91,-63.584,3184.1063,2.53,10.02,15.52,0,0,0,0,0,199.5,1,"2,5-dihydroxybenzoic acid",C₇H₆O₄,CC
Telmisartan,C₃₃H₃₀N₄O₂,514.629,5.046,2.014,6,1,68.5,167.7,7,69,1,6,37,6,7,-4316036.02,-4316097.74,0,0,-502.79,-145.25,8.63,-61.72,0.0001,3.62,0,0,0,5.86,4.57,0,0,262,59.092,0.183,0.646,1,0,62.59,15.35,0,4,0,0,2,0,1,-1290589.05,-1290603.8,0,0,-741.72,-91.7,3.3,-14.743,2728.9046,0.5,0,0,0,0,0,0,0,0,0,sulfanylformonitrile,CHNS,S
Telmisartan,C₃₃H₃₀N₄O₂,514.629,5.046,2.014,6,1,68.5,167.7,7,69,1,6,37,6,7,-4316036.02,-4316097.74,0,0,-502.79,-145.25,8.63,-61.72,0.0001,3.62,0,0,0,5.86,4.57,0,0,262,46.025,-0.316,-0.309,2,1,37.3,8.57,0,5,1,0,2,0,3,-497943.86,-497964.03,0,0,-744.66,-12.41,1.44,-20.18,40766.2979,4.27,0,0,0,0,0,0,0,8.3,0,Formic acid ,CH₂O₂,H
Tioconazole,C₁₆H₁₃Cl₃N₂OS,387.718,3.141,1.394,3,0,50.13,103.12,6,36,0,3,19,3,3,-6775100.18,-6775148.32,0,0,-565.8,-101.53,2.99,-48.14,0.0007,0,0,0,0,6.48,0,0,0,0,104.061,-0.299,-0.445,4,2,74.6,18.99,2,11,2,0,4,0,6,-1095935,-1095977.94,0,0,-725.66,-21.01,2.25,-42.93,38974.8936,2.43,5.92,0,0,0,0,0,0,135,1,malonic acid,C₃H₄O₄,CC
Tioconazole,C₁₆H₁₃Cl₃N₂OS,387.718,3.141,1.394,3,0,50.13,103.12,6,36,0,3,19,3,3,-6775100.18,-6775148.32,0,0,-565.8,-101.53,2.99,-48.14,0.0007,0,0,0,0,6.48,0,0,0,0,116.072,-0.416,-0.225,4,2,74.6,24.61,2,12,2,0,5,0,6,-1195834.61,-1195878.57,0,0,-709.27,-183.76,2.16,-43.96,6642.8356,3.35,4.22,0,0,0,0,0,0,287,1,fumaric acid,C₄H₄O₄,CC
Tioconazole,C₁₆H₁₃Cl₃N₂OS,387.718,3.141,1.394,3,0,50.13,103.12,6,36,0,3,19,3,3,-6775100.18,-6775148.32,0,0,-565.8,-101.53,2.99,-48.14,0.0007,0,0,0,0,6.48,0,0,0,0,150.086,-2.238,-1.714,6,4,115.06,26.21,3,16,2,0,6,0,10,-1593843.71,-1593891.9,0,0,-675.33,-71.59,1.09,-48.2,37131.5017,2.72,4.79,13.03,14.44,0,0,0,0,206,0,tartaric acid,C₄H₆O₆,H
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,132.115,-0.352,-0.698,4,2,74.6,26.45,4,17,2,0,4,0,6,-1302207.44,-1302243.65,0,0,-696.86,0.64,0.22,-36.22,37852.4867,3.76,4.56,0,0,0,0,0,0,97.8,0,glutaric acid,C₅H₈O₄,S
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,122.123,0.982,0.968,2,1,37.3,36.96,1,15,1,1,8,1,3,-1104129.65,-1104150.7,0,0,-672.69,-134.33,1.91,-21.05,430.5498,4.08,0,0,0,0,0,0,0,122.4,0,benzoic acid,C₇H₆O₂,S
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,122.123,0.982,0.968,2,1,37.3,36.96,1,15,1,1,8,1,3,-1104129.65,-1104150.7,0,0,-672.69,-134.33,1.91,-21.05,430.5498,4.08,0,0,0,0,0,0,0,122.4,1,benzoic acid,C₇H₆O₂,CC
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,104.061,-0.299,-0.445,4,2,74.6,18.99,2,11,2,0,4,0,6,-1095935,-1095977.94,0,0,-725.66,-21.01,2.25,-42.93,38974.8936,2.43,5.92,0,0,0,0,0,0,135,0,malonic acid,C₃H₄O₄,S
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,116.072,-0.416,-0.225,4,2,74.6,24.61,2,12,2,0,5,0,6,-1195834.61,-1195878.57,0,0,-709.27,-183.76,2.16,-43.96,6642.8356,3.35,4.22,0,0,0,0,0,0,287,0,fumaric acid,C₄H₄O₄,S
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,197.041,1.486,2.081,2,1,62.6,42.78,1,12,1,1,9,1,3,-4359914.53,-4359943.1,0,0,-634.12,-181.11,1.53,-28.562,2.4791,4.77,0,0,0,0,0,0,0,149,0,"2,5-dichlorothiophene-3-carboxylic acid",C₅H₂Cl₂O₂S,S
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,207.047,1.452,0.771,2,1,62.6,41.75,1,12,1,1,8,1,3,-8703955.47,-8703989.46,0,0,-659.68,-191.27,2.25,-33.989,207.04,3.24,0,0,0,0,0,0,0,199,0,3-bromothiophene-2-carboxylic acid,C₅H₃BrO₂S,S
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,162.596,1.276,0.687,2,1,62.6,38.94,1,12,1,1,8,1,3,-3153201.18,-3153234.13,0,0,-663.54,-186.62,2.34,-32.947,162.59,3.23,0,0,0,0,0,0,0,188,0,3-chlorothiophene-2-carboxylic acid,C₅H₃ClO₂S,H
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,142.178,0.55,0.832,2,1,62.6,40.04,1,15,1,1,8,1,3,-2049615.49,-2049648.08,0,0,-621.98,-151.38,3.08,-32.59,142.17,3.37,0,0,0,0,0,0,0,137,0,5-methylthiophene-2-carboxylic acid,C₆H₆O₂S,H
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,222.243,3.266,2.057,2,1,37.3,73.35,1,27,1,3,18,3,3,-1910219.88,-1910253.92,0,0,-498.09,-210.86,1.76,-34.045,7.352,3.19,0,0,0,0,0,0,0,216,0,anthracene-9-carboxylic acid ,C₁₅H₁₀O₂,H
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,60.052,-0.08,-0.23,2,1,37.3,12.64,0,8,1,0,3,0,3,-601102.06,-601122.52,0,0,-701.94,15.96,1.59,-20.47,25786.9762,4.54,0,0,0,0,0,0,0,16.635,0,acetic acid ,C₂H₄O₂,S
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,128.087,-1.629,-0.84,5,2,75.27,24.37,0,13,0,1,9,0,7,-1285927.39,-1285966.94,0,0,-695.9,-149.67,0.02,-39.55,18553.6896,5.04,6.49,9.55,0,0,0,0,0,248,0,barbituric acid,C₄H₄N₂O₃,H
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,167.208,1.3,-1.51,3,1,46.17,39.66,0,25,0,2,13,0,4,-1458812.06,-1458843.45,0,0,-652.34,-92.19,3.39,-31.386,5.8111,11.79,0,0,0,0,0,0,0,154,1,"3,3-tetramethyleneglutarimide",C₉H₁₃NO₂,CC
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,104.061,-0.299,-0.445,4,2,74.6,18.99,2,11,2,0,4,0,6,-1095935,-1095977.94,0,0,-725.66,-21.01,2.25,-42.93,38974.8936,2.43,5.92,0,0,0,0,0,0,135,0,malonic acid,C₃H₄O₄,S
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,123.111,-0.102,0.108,3,1,49.66,34.66,1,14,1,1,8,1,4,-1146227.3,-1146261.94,0,0,-662.92,-165.69,2.23,-34.63,3795.0928,1,0,0,0,5.52,0,0,0,136.5,0,picolinic acid,C₆H₅NO₂,S
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,286.336,0.056,-0.382,7,2,139.82,72.21,4,28,0,2,15,2,9,-4173147.69,-4173240.68,0,0,-567.16,-145.86,5.43,-92.991,10.186,5.51,0,0,0,1.9,0,0,0,0,0,sulfametrole,C₉H₁₀N₄O₃S₂,S
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,228.116,1.989,0.832,3,2,143.81,45,3,20,1,1,13,1,5,-2374706.23,-2374754.24,0,0,-741.12,-406.1,6.4,-48.011,228.116,1.57,4.54,0,0,0,0,0,0,170,0,"3,5-dinitrosalicylic acid",C₇H₄N₂O₇,S
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,156.568,0.926,1.337,2,1,37.3,41.67,1,15,1,1,9,1,3,-2310873.81,-2310894.11,0,0,-663.71,-165.49,0.35,-20.3,156.57,3.9,0,0,0,0,0,0,0,158,0,3-chlorobenzoic acid ,C₇H₅ClO₂,S
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,112.128,1.43,1.029,2,1,37.3,33.51,2,16,1,0,5,0,3,-1007210.19,-1007228.21,0,0,-607.13,-165.88,2.5,-18.02,299.6981,4.78,0,0,0,0,0,0,0,134.5,0,sorbic acid,C₆H₈O₂,S
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,167.12,0.777,1.181,2,1,80.44,40.17,2,17,1,1,10,1,3,-1640787.41,-1640816.07,0,0,-716.42,-257.78,4,-28.65,167.12,1.18,0,0,0,0,0,0,0,147.5,0,2-nitrobenzoic acid,C₇H₅NO₄,S
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,181.147,-0.181,-0.664,5,3,100.62,46.5,2,20,2,1,11,1,8,-1744251.72,-1744299.74,0,0,-565.05,-196.43,1.62,-48.024,644.6066,4.03,5.26,0,0,1.12,0,0,0,324,1,2-aminoterephthalic acid,C₈H₇NO₄,CC
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,172.204,-0.032,0.862,3,1,62.75,45.48,1,19,1,1,10,1,4,-2349974.88,-2350039.89,0,0,-688.72,-121.07,4.94,-65.01,407.1097,-2.14,0,0,0,0,0,0,0,104.5,0,p-Toluenesulfonic acid,C₇H₈O₃S,S
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,158.177,-0.424,0.415,3,1,62.75,41.2,1,16,1,1,9,1,4,-2246835.63,-2246901.74,0,0,-716.45,-131.39,4.43,-66.12,1265.7947,-2.36,0,0,0,0,0,0,0,65,0,benzenesulfonic acid ,C₆H₆O₃S,H
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,218.185,-0.754,-0.583,6,3,120.28,48.81,2,20,2,1,12,1,9,-2939126.3,-2939211.19,0,0,-657.68,-203.96,3.33,-84.889,3254.7575,-2.81,2.62,12.13,0,0,0,0,0,120,0,sulfosalicylic acid,C₇H₆O₆S,H
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,167.12,-0.569,-0.203,5,2,86.96,40.93,2,17,2,1,10,1,7,-1641076.76,-1641123.3,0,0,-693.98,-203.22,1.01,-46.54,2130.5539,3.29,4.01,0,0,0,0,0,0,252,0,dipicolinic acid,C₇H₅NO₄,H
Trimethoprim,C₁₄H₁₈N₄O₃,290.323,-0.545,-1.717,7,2,104.45,79.84,5,39,0,2,17,2,9,-2594782.73,-2594856.94,0,0,-541.54,-51.94,2.33,-74.21,1.1163,0,0,0,0,7.16,0.1,0,0,201,167.12,0.566,1.181,2,1,80.44,40.17,2,17,1,1,10,1,3,-1640822.15,-1640846.55,0,0,-753.88,-267.22,2.72,-24.4,167.12,3.48,0,0,0,0,0,0,0,141,0,3-nitrobenzoic acid,C₇H₅NO₄,S
